day,price_close,price_high,price_low,price_open
2017-07-02,2504.37,2528.72,2374.34,2421.3
2017-07-01,2412.41,2517.11,2390.0,2465.48
2017-06-30,2465.49,2564.58,2451.0,2538.41
2017-06-29,2541.59,2594.78,2500.31,2550.99
2017-06-28,2559.9,2593.0,2468.01,2565.0
2017-06-27,2565.0,2565.0,2291.0,2421.21
2017-06-26,2421.22,2550.03,2315.01,2502.26
2017-06-25,2502.03,2635.72,2432.0,2557.66
2017-06-24,2557.66,2724.96,2512.13,2685.05
2017-06-23,2685.05,2745.0,2657.46,2713.48
2017-06-22,2713.48,2740.0,2594.61,2658.67
2017-06-21,2657.04,2789.0,2611.0,2734.03
2017-06-20,2740.0,2783.0,2581.0,2598.0
2017-06-19,2598.0,2598.0,2480.96,2516.98
2017-06-18,2516.98,2665.0,2460.62,2630.06
2017-06-17,2630.03,2674.4,2420.53,2484.68
2017-06-16,2484.68,2540.0,2307.66,2424.96
2017-06-15,2424.91,2516.2,2120.0,2451.42
2017-06-14,2450.0,2801.0,2320.0,2706.0
2017-06-13,2703.02,2783.62,2638.62,2656.97
2017-06-12,2667.06,2980.0,2480.03,2954.21
2017-06-11,2954.22,2967.46,2861.53,2899.01
2017-06-10,2899.99,2912.98,2800.0,2818.0
2017-06-09,2822.32,2868.23,2780.43,2805.46
2017-06-08,2806.0,2815.0,2613.13,2680.24
2017-06-07,2683.03,2893.28,2612.5,2875.71
2017-06-06,2880.74,2933.0,2689.4,2698.0
2017-06-05,2698.0,2699.35,2525.28,2530.27
2017-06-04,2529.82,2569.0,2460.0,2538.1
2017-06-03,2540.94,2584.34,2445.0,2488.94
2017-06-02,2488.94,2489.0,2370.03,2413.58
2017-06-01,2413.63,2456.39,2296.81,2298.01
2017-05-31,2298.01,2334.0,2154.28,2201.7
2017-05-30,2203.53,2339.08,2160.0,2290.18
2017-05-29,2292.1,2350.0,2110.0,2172.54
2017-05-28,2178.81,2313.96,2041.48,2042.89
2017-05-27,2042.0,2339.94,1850.0,2280.7
2017-05-26,2279.82,2599.12,2060.0,2277.01
2017-05-25,2292.53,2760.1,2221.0,2420.29
2017-05-24,2420.29,2481.75,2264.64,2265.9
2017-05-23,2264.23,2275.0,2088.45,2088.76
2017-05-22,2099.97,2230.34,2001.0,2017.55
2017-05-21,2017.55,2063.11,1961.52,2013.99
2017-05-20,2013.99,2021.0,1914.0,1959.09
2017-05-19,1958.0,1969.99,1874.99,1879.0
2017-05-18,1878.99,1881.8,1766.33,1779.0
2017-05-17,1782.99,1840.42,1670.01,1700.01
2017-05-16,1700.01,1750.0,1641.22,1706.07
2017-05-15,1705.48,1784.0,1682.56,1782.3
2017-05-14,1784.0,1815.0,1753.0,1776.8
2017-05-13,1776.89,1785.82,1601.46,1690.33
2017-05-12,1691.51,1832.0,1650.0,1830.85
2017-05-11,1828.45,1892.0,1745.01,1774.52
2017-05-10,1772.58,1794.21,1682.0,1720.26
2017-05-09,1720.28,1760.4,1616.05,1649.55
2017-05-08,1649.54,1653.97,1554.38,1554.72
2017-05-07,1554.01,1565.0,1525.0,1554.04
2017-05-06,1558.02,1578.97,1505.0,1515.39
2017-05-05,1514.9,1609.0,1495.0,1537.36
2017-05-04,1537.23,1623.01,1444.94,1503.25
2017-05-03,1503.22,1516.04,1431.02,1447.75
2017-05-02,1447.75,1481.73,1388.0,1390.86
2017-05-01,1390.86,1425.0,1341.22,1348.88
2017-04-30,1350.21,1356.0,1315.68,1336.77
2017-04-29,1333.0,1342.8,1316.0,1333.93
2017-04-28,1330.7,1347.02,1299.0,1331.0
2017-04-27,1331.53,1342.02,1285.0,1287.92
2017-04-26,1287.99,1330.0,1265.0,1271.4
2017-04-25,1269.0,1280.0,1251.07,1253.57
2017-04-24,1253.58,1254.0,1234.0,1242.0
2017-04-23,1241.99,1248.99,1223.42,1231.84
2017-04-22,1233.2,1247.15,1199.0,1243.6
2017-04-21,1243.61,1252.32,1231.65,1234.93
2017-04-20,1234.19,1243.88,1201.66,1203.98
2017-04-19,1203.98,1209.99,1190.0,1202.59
2017-04-18,1202.58,1210.0,1175.95,1176.59
2017-04-17,1176.54,1192.5,1161.0,1162.31
2017-04-16,1162.31,1179.3,1150.0,1171.0
2017-04-15,1173.45,1192.5,1165.0,1169.53
2017-04-14,1170.34,1193.0,1142.0,1172.56
2017-04-13,1172.91,1219.45,1141.0,1212.16
2017-04-12,1212.17,1224.57,1208.0,1218.99
2017-04-11,1218.99,1229.0,1198.02,1209.99
2017-04-10,1209.25,1219.71,1195.0,1205.2
2017-04-09,1206.2,1216.87,1173.98,1184.05
2017-04-08,1184.03,1197.3,1166.66,1190.66
2017-04-07,1190.66,1202.0,1176.0,1190.72
2017-04-06,1190.85,1201.37,1134.36,1134.91
2017-04-05,1134.58,1145.0,1111.0,1143.0
2017-04-04,1143.0,1162.93,1118.85,1146.42
2017-04-03,1144.77,1152.0,1076.19,1076.59
2017-04-02,1078.01,1100.0,1066.49,1083.95
2017-04-01,1083.94,1097.0,1061.64,1071.34
2017-03-31,1070.31,1081.0,1031.43,1033.79
2017-03-30,1033.7,1050.17,1017.14,1037.29
2017-03-29,1035.96,1059.43,1008.16,1042.83
2017-03-28,1043.99,1068.26,1014.9,1039.09
2017-03-27,1039.92,1043.0,952.95,959.08
2017-03-26,960.0,997.0,937.52,956.02
2017-03-25,956.02,963.36,891.33,928.1
2017-03-24,929.06,1032.0,920.0,1030.84
2017-03-23,1029.65,1054.4,1010.69,1037.6
2017-03-22,1037.56,1114.39,988.0,1114.39
2017-03-21,1114.39,1117.9,1034.92,1036.23
2017-03-20,1035.96,1053.0,1010.01,1012.88
2017-03-19,1017.97,1063.7,969.4,969.4
2017-03-18,969.4,1099.0,944.36,1068.16
2017-03-17,1071.02,1173.23,1063.0,1172.0
2017-03-16,1172.62,1258.96,1130.0,1258.75
2017-03-15,1257.32,1260.0,1238.32,1245.82
2017-03-14,1245.75,1260.0,1226.5,1242.46
2017-03-13,1242.46,1249.02,1215.43,1226.42
2017-03-12,1226.62,1241.85,1170.9,1176.58
2017-03-11,1176.55,1198.0,1106.51,1111.55
2017-03-10,1116.97,1350.0,975.0,1190.99
2017-03-09,1190.89,1208.0,1135.01,1149.34
2017-03-08,1150.05,1245.49,1145.5,1233.86
2017-03-07,1233.05,1281.62,1175.97,1278.49
2017-03-06,1278.49,1285.0,1251.0,1269.98
2017-03-05,1273.0,1275.0,1240.0,1260.0
2017-03-04,1260.0,1289.55,1230.0,1287.38
2017-03-03,1285.33,1298.0,1255.0,1256.32
2017-03-02,1257.6,1283.25,1215.0,1228.0
2017-03-01,1226.39,1231.0,1188.3,1191.16
2017-02-28,1191.21,1209.99,1176.27,1194.88
2017-02-27,1194.64,1197.99,1169.0,1180.96
2017-02-26,1179.05,1184.97,1133.0,1152.11
2017-02-25,1152.2,1184.73,1127.0,1180.05
2017-02-24,1180.14,1220.0,1091.1,1183.53
2017-02-23,1188.11,1193.92,1120.73,1130.02
2017-02-22,1130.01,1143.0,1098.16,1124.83
2017-02-21,1124.62,1126.86,1077.0,1084.0
2017-02-20,1084.0,1089.99,1044.39,1051.8
2017-02-19,1051.8,1061.9,1039.07,1056.4
2017-02-18,1056.4,1068.99,1046.14,1055.75
2017-02-17,1055.46,1064.99,1031.98,1032.92
2017-02-16,1032.7,1043.21,1010.75,1011.53
2017-02-15,1011.53,1013.8,1000.97,1008.88
2017-02-14,1008.88,1019.0,987.97,1000.74
2017-02-13,1000.79,1007.89,975.1,1000.73
2017-02-12,1000.73,1011.97,991.98,1011.01
2017-02-11,1012.4,1020.0,987.62,995.49
2017-02-10,996.08,1010.68,950.0,985.71
2017-02-09,986.0,1074.69,913.73,1051.73
2017-02-08,1050.4,1070.0,1025.0,1052.48
2017-02-07,1052.48,1056.25,1021.3,1024.0
2017-02-06,1023.99,1031.94,1005.1,1010.03
2017-02-05,1011.07,1034.6,1004.7,1034.13
2017-02-04,1033.18,1044.23,1004.0,1015.06
2017-02-03,1016.99,1022.64,987.01,1009.15
2017-02-02,1009.17,1011.65,973.12,983.79
2017-02-01,983.67,986.96,962.0,963.99
2017-01-31,963.99,970.0,917.5,919.99
2017-01-30,919.99,923.0,910.0,913.12
2017-01-29,912.01,919.99,910.45,918.6
2017-01-28,918.6,920.99,913.08,918.02
2017-01-27,918.02,924.88,908.01,914.96
2017-01-26,914.83,919.49,892.86,893.25
2017-01-25,893.43,904.01,884.5,885.47
2017-01-24,885.47,923.0,881.48,913.15
2017-01-23,913.52,927.57,913.21,923.75
2017-01-22,923.76,937.74,886.76,921.98
2017-01-21,921.98,928.0,895.0,895.81
2017-01-20,895.8,902.43,880.0,902.23
2017-01-19,901.01,910.0,878.89,887.69
2017-01-18,887.7,915.99,851.74,905.95
2017-01-17,905.99,908.5,827.0,831.76
2017-01-16,831.81,835.0,818.09,821.86
2017-01-15,821.86,823.45,808.0,819.52
2017-01-14,818.27,837.76,810.0,825.98
2017-01-13,825.86,831.4,775.0,807.51
2017-01-12,807.47,832.99,751.34,778.7
2017-01-11,778.62,918.4,755.0,905.24
2017-01-10,905.05,912.47,889.41,896.09
2017-01-09,896.23,912.87,875.0,909.8
2017-01-08,909.75,941.81,881.3,906.2
2017-01-07,906.2,907.05,812.28,894.02
2017-01-06,893.89,1026.99,871.0,1004.73
2017-01-05,1004.74,1136.72,885.41,1114.38
2017-01-04,1114.92,1139.89,1028.56,1035.51
2017-01-03,1035.24,1039.0,999.99,1011.44
2017-01-02,1012.54,1032.0,990.01,997.75
2017-01-01,997.75,1005.0,960.53,966.34
2016-12-31,966.3,966.37,944.11,959.54
2016-12-30,959.54,970.0,931.0,969.99
2016-12-29,969.58,980.74,950.0,976.48
2016-12-28,976.47,976.48,929.49,930.34
2016-12-27,930.34,936.42,891.0,897.82
2016-12-26,897.1,905.18,888.0,890.65
2016-12-25,890.67,894.97,859.0,892.61
2016-12-24,892.61,918.5,878.89,914.48
2016-12-23,914.0,920.0,858.93,858.94
2016-12-22,859.96,875.0,827.29,832.02
2016-12-21,832.75,834.97,796.82,798.83
2016-12-20,798.65,803.0,787.1,791.03
2016-12-19,791.0,794.39,787.01,788.34
2016-12-18,788.67,790.99,780.0,788.3
2016-12-17,788.52,790.88,780.36,781.32
2016-12-16,781.32,782.46,771.24,776.3
2016-12-15,775.89,779.08,771.0,777.03
2016-12-14,777.09,781.0,770.74,775.75
2016-12-13,775.35,793.27,765.1,777.0
2016-12-12,776.9,779.0,768.96,768.97
2016-12-11,768.97,772.28,764.01,772.28
2016-12-10,772.28,774.12,768.11,769.57
2016-12-09,769.57,773.99,766.29,766.84
2016-12-08,766.84,772.01,762.29,764.05
2016-12-07,763.99,769.61,751.78,758.97
2016-12-06,758.98,759.9,747.99,749.51
2016-12-05,750.24,762.09,743.0,762.0
2016-12-04,762.0,762.97,752.41,762.97
2016-12-03,760.75,770.99,752.41,770.91
2016-12-02,769.99,778.07,750.77,751.55
2016-12-01,751.54,754.98,740.18,742.06
2016-11-30,742.06,744.49,727.0,730.72
2016-11-29,730.76,733.29,721.0,730.99
2016-11-28,729.54,732.44,724.1,727.32
2016-11-27,727.32,732.0,722.44,729.91
2016-11-26,729.91,737.56,722.3,736.96
2016-11-25,737.07,737.07,728.0,735.63
2016-11-24,735.63,741.15,729.0,740.18
2016-11-23,740.18,749.98,729.92,749.13
2016-11-22,749.22,750.0,730.27,736.92
2016-11-21,736.76,739.2,727.03,727.09
2016-11-20,727.09,753.82,714.0,750.09
2016-11-19,750.75,755.07,742.63,748.98
2016-11-18,748.98,752.95,731.31,736.0
2016-11-17,735.24,749.98,732.22,739.71
2016-11-16,739.71,742.87,708.44,711.07
2016-11-15,711.06,716.54,703.05,704.98
2016-11-14,703.82,705.89,697.14,700.38
2016-11-13,700.38,702.89,683.23,701.17
2016-11-12,702.28,716.39,701.0,716.39
2016-11-11,716.39,720.94,712.24,714.48
2016-11-10,714.47,722.0,707.0,721.5
2016-11-09,721.5,740.86,705.45,708.17
2016-11-08,709.31,712.92,701.02,702.86
2016-11-07,702.86,709.92,698.26,709.92
2016-11-06,709.93,714.36,697.92,703.33
2016-11-05,703.46,707.34,694.71,702.95
2016-11-04,702.7,707.67,681.0,684.84
2016-11-03,685.22,745.19,670.32,742.0
2016-11-02,742.0,742.0,717.32,726.6
2016-11-01,726.6,737.0,695.38,697.04
2016-10-31,697.01,706.97,683.6,697.1
2016-10-30,697.23,711.78,691.49,711.1
2016-10-29,711.13,717.99,684.89,685.91
2016-10-28,685.91,687.23,677.05,684.68
2016-10-27,684.71,685.89,665.59,674.63
2016-10-26,675.11,677.0,651.69,651.97
2016-10-25,651.97,657.58,643.0,649.03
2016-10-24,648.6,652.25,640.0,648.71
2016-10-23,648.74,656.0,647.51,654.52
2016-10-22,654.52,656.0,628.57,628.99
2016-10-21,629.0,632.36,627.5,628.05
2016-10-20,628.89,630.22,625.0,627.84
2016-10-19,627.98,638.04,624.13,635.95
2016-10-18,635.95,637.8,631.52,636.96
2016-10-17,636.91,639.99,632.1,638.97
2016-10-16,638.97,641.4,635.18,635.26
2016-10-15,635.96,642.0,635.25,638.2
2016-10-14,638.2,639.99,630.45,635.16
2016-10-13,634.02,636.0,630.0,634.5
2016-10-12,634.5,640.0,628.76,638.3
2016-10-11,639.0,639.0,614.56,616.37
2016-10-10,616.0,616.47,612.12,612.12
2016-10-09,613.06,614.98,610.0,614.34
2016-10-08,614.34,616.99,612.5,614.88
2016-10-07,614.88,616.34,607.52,610.25
2016-10-06,610.25,610.5,607.09,608.01
2016-10-05,608.49,612.0,605.76,607.19
2016-10-04,607.19,612.84,604.99,612.84
2016-10-03,611.16,612.98,606.6,608.6
2016-10-02,608.6,613.0,605.0,612.98
2016-10-01,612.98,614.28,608.23,608.23
2016-09-30,608.23,608.39,603.15,605.59
2016-09-29,605.6,605.99,601.0,603.93
2016-09-28,603.95,605.3,601.41,605.07
2016-09-27,604.26,608.37,600.02,606.7
2016-09-26,606.47,607.27,596.1,598.95
2016-09-25,598.98,601.99,596.0,600.05
2016-09-24,599.33,603.59,597.76,600.47
2016-09-23,601.42,602.9,593.0,595.42
2016-09-22,595.41,596.42,592.5,595.46
2016-09-21,595.46,601.01,592.1,600.85
2016-09-20,600.94,608.88,600.94,608.73
2016-09-19,608.72,609.5,603.0,608.0
2016-09-18,608.0,609.06,601.97,602.93
2016-09-17,604.1,607.59,601.1,607.04
2016-09-16,605.69,608.99,603.5,606.65
2016-09-15,606.71,608.99,602.3,608.5
2016-09-14,608.5,610.69,605.98,607.45
2016-09-13,607.46,609.61,603.28,606.4
2016-09-12,608.04,609.15,602.0,604.08
2016-09-11,606.32,628.99,594.63,621.65
2016-09-10,621.65,625.0,618.67,622.01
2016-09-09,622.01,627.49,612.93,625.67
2016-09-08,625.67,628.98,611.66,614.44
2016-09-07,615.16,615.92,604.7,608.93
2016-09-06,608.16,609.74,601.0,604.98
2016-09-05,603.48,607.31,592.46,605.72
2016-09-04,603.72,609.05,590.88,596.25
2016-09-03,595.01,598.64,569.01,572.0
2016-09-02,572.0,574.2,567.03,571.05
2016-09-01,571.05,572.86,566.86,570.75
2016-08-31,570.75,576.49,568.4,575.88
2016-08-30,575.91,576.5,568.55,570.74
2016-08-29,571.5,575.0,568.6,573.2
2016-08-28,573.2,573.34,566.8,567.51
2016-08-27,568.31,579.09,564.81,577.92
2016-08-26,578.78,582.46,574.1,575.75
2016-08-25,575.71,578.75,571.16,577.65
2016-08-24,577.58,582.1,575.4,580.27
2016-08-23,580.23,584.99,576.0,582.78
2016-08-22,582.78,585.95,572.5,577.55
2016-08-21,577.55,583.99,576.01,577.7
2016-08-20,577.88,581.02,568.52,572.98
2016-08-19,572.91,574.86,552.3,571.51
2016-08-18,571.49,575.87,568.79,570.91
2016-08-17,570.91,577.86,566.02,574.95
2016-08-16,574.99,579.8,563.0,564.2
2016-08-15,565.55,573.69,554.9,568.76
2016-08-14,568.76,583.92,556.24,583.54
2016-08-13,583.52,589.98,581.71,585.34
2016-08-12,585.91,591.19,580.47,585.25
2016-08-11,585.22,597.78,585.22,590.46
2016-08-10,590.27,603.0,580.01,582.71
2016-08-09,582.75,591.85,579.43,591.85
2016-08-08,591.88,594.0,583.58,592.47
2016-08-07,592.47,598.82,582.12,589.47
2016-08-06,589.48,592.0,562.56,572.98
2016-08-05,572.5,578.2,562.0,578.14
2016-08-04,576.13,583.97,552.0,563.99
2016-08-03,563.42,572.34,521.0,540.0
2016-08-02,540.0,613.03,465.28,606.84
2016-08-01,606.35,630.0,603.63,622.5
2016-07-31,623.83,654.71,614.97,654.02
2016-07-30,654.67,657.5,652.19,654.88
2016-07-29,654.61,657.48,653.0,654.84
2016-07-28,653.07,657.89,652.41,655.13
2016-07-27,653.48,659.98,646.31,651.22
2016-07-26,651.24,656.94,645.01,655.0
2016-07-25,654.96,661.99,652.28,659.64
2016-07-24,661.47,665.0,651.99,655.52
2016-07-23,655.52,656.77,646.0,647.88
2016-07-22,649.95,666.3,645.0,663.25
2016-07-21,663.99,667.1,660.1,667.01
2016-07-20,667.03,675.0,660.0,674.8
2016-07-19,673.48,675.81,666.0,673.45
2016-07-18,672.1,682.21,666.12,679.54
2016-07-17,679.54,684.19,661.35,662.45
2016-07-16,662.45,666.67,655.0,664.6
2016-07-15,664.6,670.01,658.41,660.3
2016-07-14,659.1,664.93,650.01,652.24
2016-07-13,655.06,669.97,651.03,663.52
2016-07-12,663.52,678.0,646.05,649.32
2016-07-11,649.32,659.6,639.31,648.77
2016-07-10,648.76,650.88,636.8,647.78
2016-07-09,647.78,663.99,626.0,663.0
2016-07-08,663.0,665.99,635.0,638.89
2016-07-07,638.19,678.43,605.5,674.7
2016-07-06,674.7,679.0,662.13,669.09
2016-07-05,668.94,682.36,661.57,678.74
2016-07-04,680.35,682.35,640.1,659.77
2016-07-03,658.27,704.99,646.29,702.48
2016-07-02,702.48,704.93,672.74,674.55
2016-07-01,674.86,684.1,659.71,666.33
2016-06-30,667.95,671.22,628.06,635.91
2016-06-29,634.11,645.0,621.09,644.33
2016-06-28,646.08,665.51,635.5,657.49
2016-06-27,657.5,658.0,618.03,630.16
2016-06-26,630.16,662.9,608.64,658.8
2016-06-25,659.86,684.45,639.4,660.76
2016-06-24,661.71,683.88,620.82,622.59
2016-06-23,624.91,632.67,1.5,600.51
2016-06-22,601.3,677.63,588.03,665.36
2016-06-21,667.54,728.18,625.0,725.0
2016-06-20,730.85,763.99,723.4,759.12
2016-06-19,761.44,764.93,740.11,753.47
2016-06-18,754.83,778.85,723.02,745.0
2016-06-17,745.22,778.7,706.37,767.37
2016-06-16,766.62,773.07,689.8,695.0
2016-06-15,695.0,695.77,672.12,685.25
2016-06-14,685.25,704.5,655.0,703.81
2016-06-13,704.49,725.0,655.02,668.73
2016-06-12,672.13,683.02,603.21,610.0
2016-06-11,610.0,611.0,575.93,576.53
2016-06-10,578.01,580.0,572.0,576.06
2016-06-09,575.01,583.1,572.97,583.01
2016-06-08,583.03,584.25,571.86,577.48
2016-06-07,577.54,594.44,563.0,584.12
2016-06-06,584.5,586.02,573.8,573.8
2016-06-05,573.91,582.0,566.0,573.5
2016-06-04,573.8,588.71,558.54,569.93
2016-06-03,569.94,578.37,535.74,538.0
2016-06-02,538.0,540.0,529.13,536.95
2016-06-01,536.95,542.87,525.49,532.37
2016-05-31,531.84,548.5,515.0,527.98
2016-05-30,527.64,535.0,510.01,517.6
2016-05-29,517.84,540.0,485.0,522.13
2016-05-28,519.41,529.08,468.0,470.58
2016-05-27,472.05,478.16,452.07,452.07
2016-05-26,452.07,452.98,446.8,448.27
2016-05-25,448.7,449.6,444.26,445.31
2016-05-24,443.97,446.37,441.0,442.63
2016-05-23,442.99,442.99,436.4,438.72
2016-05-22,438.8,443.47,435.0,442.72
2016-05-21,443.31,443.98,435.28,442.84
2016-05-20,442.72,444.41,435.06,436.3
2016-05-19,436.3,453.85,435.03,452.47
2016-05-18,452.92,455.68,452.0,452.96
2016-05-17,453.08,456.09,452.0,454.0
2016-05-16,454.0,458.0,451.11,457.56
2016-05-15,457.56,458.08,454.72,456.3
2016-05-14,455.57,457.25,453.51,456.42
2016-05-13,455.91,456.82,452.04,455.2
2016-05-12,455.2,455.25,448.88,452.95
2016-05-11,452.91,457.99,450.32,450.88
2016-05-10,451.62,463.0,447.38,461.49
2016-05-09,460.82,464.79,455.62,457.75
2016-05-08,458.21,459.69,455.95,458.97
2016-05-07,458.07,461.0,455.95,458.98
2016-05-06,458.48,463.97,447.03,448.5
2016-05-05,448.5,450.0,445.11,447.36
2016-05-04,446.63,451.68,444.15,451.18
2016-05-03,450.61,452.0,440.78,444.06
2016-05-02,444.06,453.8,438.59,452.99
2016-05-01,453.0,453.78,446.84,448.43
2016-04-30,448.37,456.9,446.5,456.53
2016-04-29,456.53,456.53,445.62,449.94
2016-04-28,449.14,451.0,435.0,445.39
2016-04-27,445.38,469.03,443.2,467.39
2016-04-26,467.42,469.87,462.13,462.29
2016-04-25,462.33,469.47,455.13,460.03
2016-04-24,460.02,470.02,447.06,451.92
2016-04-23,451.92,452.19,444.46,447.16
2016-04-22,447.7,451.36,442.96,451.0
2016-04-21,451.0,452.11,440.0,441.99
2016-04-20,442.13,444.0,433.11,435.7
2016-04-19,435.63,436.82,426.24,428.14
2016-04-18,428.14,430.01,425.8,427.15
2016-04-17,427.42,430.91,424.24,430.18
2016-04-16,430.69,432.87,427.12,429.29
2016-04-15,429.45,430.0,423.07,424.4
2016-04-14,424.86,425.35,420.57,423.6
2016-04-13,423.93,426.0,422.27,425.32
2016-04-12,425.54,426.67,421.0,422.79
2016-04-11,422.69,422.8,418.0,420.4
2016-04-10,420.04,421.79,417.2,418.59
2016-04-09,418.24,418.71,412.0,417.75
2016-04-08,417.75,423.99,416.26,419.99
2016-04-07,420.0,421.99,418.09,420.62
2016-04-06,421.03,422.9,420.0,422.71
2016-04-05,422.71,423.0,418.21,418.81
2016-04-04,418.75,419.85,416.0,418.51
2016-04-03,419.11,419.48,416.1,419.35
2016-04-02,419.0,420.0,416.01,416.31
2016-04-01,416.31,416.99,413.42,414.66
2016-03-31,414.66,416.99,411.4,413.68
2016-03-30,413.74,415.93,408.59,415.43
2016-03-29,415.95,424.37,407.22,422.87
2016-03-28,422.87,424.77,420.32,424.62
2016-03-27,424.77,427.99,415.77,416.96
2016-03-26,416.96,416.99,414.0,415.6
2016-03-25,415.7,416.92,412.0,415.17
2016-03-24,415.17,418.15,412.85,417.62
2016-03-23,417.62,419.0,413.44,416.39
2016-03-22,416.64,416.99,410.35,411.15
2016-03-21,411.67,411.96,406.5,410.62
2016-03-20,411.28,412.0,406.6,408.36
2016-03-19,409.04,409.95,404.1,407.5
2016-03-18,407.91,418.49,403.34,418.47
2016-03-17,418.49,419.0,415.66,416.52
2016-03-16,416.57,416.82,413.15,415.84
2016-03-15,415.85,417.43,412.15,414.83
2016-03-14,414.99,415.22,410.5,412.99
2016-03-13,413.04,417.0,409.67,409.95
2016-03-12,410.9,420.93,406.59,419.14
2016-03-11,419.13,421.91,415.11,416.0
2016-03-10,416.0,416.9,409.31,412.99
2016-03-09,413.0,413.51,408.75,412.14
2016-03-08,411.75,414.99,408.46,413.96
2016-03-07,414.01,414.96,403.03,406.15
2016-03-06,406.23,412.31,393.11,399.77
2016-03-05,399.83,408.98,382.0,408.18
2016-03-04,408.01,423.9,406.02,420.29
2016-03-03,420.29,424.47,415.85,422.4
2016-03-02,423.45,434.5,421.31,433.33
2016-03-01,432.5,437.5,427.01,436.75
2016-02-29,435.23,440.99,428.12,430.26
2016-02-28,431.68,435.0,422.29,431.07
2016-02-27,431.07,435.0,428.22,432.0
2016-02-26,432.0,432.0,418.01,423.38
2016-02-25,423.51,426.75,415.79,423.79
2016-02-24,423.78,424.28,409.07,419.1
2016-02-23,419.1,440.0,414.0,438.26
2016-02-22,438.27,439.5,431.15,438.33
2016-02-21,438.5,447.99,426.0,434.63
2016-02-20,434.63,443.96,419.5,419.98
2016-02-19,419.54,422.0,414.0,421.15
2016-02-18,421.18,424.9,413.4,415.59
2016-02-17,415.54,421.11,404.0,407.51
2016-02-16,407.51,407.8,396.0,399.5
2016-02-15,399.28,409.71,393.4,405.5
2016-02-14,405.0,406.71,390.59,390.99
2016-02-13,390.99,390.99,382.0,383.0
2016-02-12,383.27,383.48,377.07,377.98
2016-02-11,377.98,380.5,373.54,379.34
2016-02-10,379.66,383.85,372.12,373.69
2016-02-09,373.2,377.0,369.12,370.95
2016-02-08,370.91,378.99,369.99,375.0
2016-02-07,375.0,380.0,373.04,375.39
2016-02-06,375.39,384.98,371.35,384.97
2016-02-05,385.0,389.5,382.99,388.0
2016-02-04,387.82,391.88,367.95,368.4
2016-02-03,368.38,374.0,365.0,373.05
2016-02-02,373.05,375.0,369.73,371.79
2016-02-01,371.81,378.2,366.53,368.49
2016-01-31,368.49,379.3,364.7,376.38
2016-01-30,375.64,380.42,372.95,378.12
2016-01-29,378.22,383.99,363.73,379.55
2016-01-28,379.75,395.56,376.0,394.62
2016-01-27,394.95,397.0,390.31,391.77
2016-01-26,391.77,397.7,386.2,390.1
2016-01-25,390.9,402.31,385.5,402.16
2016-01-24,402.16,405.97,385.36,386.37
2016-01-23,386.4,395.0,381.05,382.85
2016-01-22,382.55,410.07,374.45,409.42
2016-01-21,409.59,421.25,404.59,418.9
2016-01-20,416.32,422.98,372.53,376.9
2016-01-19,376.76,386.92,375.59,385.47
2016-01-18,385.49,388.5,373.63,379.94
2016-01-17,380.16,391.14,376.0,387.8
2016-01-16,386.91,392.07,352.0,360.62
2016-01-15,360.0,429.8,360.0,429.55
2016-01-14,429.55,434.0,427.0,432.64
2016-01-13,432.64,438.35,424.5,434.78
2016-01-12,434.85,448.0,434.35,448.0
2016-01-11,448.0,451.13,438.0,448.2
2016-01-10,448.79,449.89,440.8,448.84
2016-01-09,448.84,454.0,446.68,452.02
2016-01-08,452.7,465.0,444.51,456.87
2016-01-07,457.0,459.16,429.25,429.99
2016-01-06,429.56,432.67,426.54,432.45
2016-01-05,432.43,435.39,429.5,433.31
2016-01-04,434.17,435.86,428.44,431.54
2016-01-03,431.04,434.09,424.06,433.2
2016-01-02,433.55,435.99,430.42,434.87
2016-01-01,433.82,436.0,427.2,430.89
2015-12-31,430.89,433.89,419.99,426.09
2015-12-30,425.84,434.97,420.75,431.7
2015-12-29,431.82,433.33,418.55,420.81
2015-12-28,421.46,429.86,417.01,421.78
2015-12-27,421.76,425.42,410.5,417.11
2015-12-26,417.39,457.45,407.25,455.5
2015-12-25,455.51,458.33,448.0,455.78
2015-12-24,455.0,459.54,443.01,443.01
2015-12-23,442.56,445.52,434.43,435.65
2015-12-22,435.48,443.58,433.06,438.14
2015-12-21,438.07,450.0,425.52,442.47
2015-12-20,442.54,462.0,433.83,461.89
2015-12-19,461.8,465.9,452.03,463.7
2015-12-18,462.46,466.64,453.5,455.37
2015-12-17,456.17,458.84,448.75,455.61
2015-12-16,455.87,465.0,436.89,464.53
2015-12-15,464.53,464.99,442.94,443.3
2015-12-14,443.36,448.12,428.42,433.13
2015-12-13,433.07,442.97,422.03,436.08
2015-12-12,436.19,467.8,403.0,453.12
2015-12-11,453.04,454.48,415.13,415.57
2015-12-10,415.57,419.79,408.91,416.69
2015-12-09,416.98,424.95,400.0,416.67
2015-12-08,417.89,418.87,388.33,395.57
2015-12-07,395.58,399.91,381.01,388.54
2015-12-06,388.24,399.85,383.0,388.0
2015-12-05,388.0,389.89,363.0,363.62
2015-12-04,363.62,364.3,355.92,361.48
2015-12-03,361.42,370.53,356.21,359.11
2015-12-02,358.89,362.84,348.64,362.7
2015-12-01,363.06,379.0,354.56,376.7
2015-11-30,376.71,383.0,367.11,371.2
2015-11-29,371.48,373.15,354.45,356.78
